Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,17,1,3,14.5,133.09317
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,18,1,3,14.5,157.98888
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/23/2015,2015,ARM06_15m_1,15m,ARM06,12,1,3,14.5,46.81152
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/23/2015,2015,ARM06_15m_1,15m,ARM06,16,1,3,14.5,110.96064
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,14,1,3,14.5,74.33496
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,15,1,3,14.5,91.42875
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,18,1,3,14.5,157.98888
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,19,1,3,14.5,185.81031
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,14,1,3,14.5,74.33496
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,19,1,3,14.5,185.81031
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_3,5m,ARM06,13,1,3,14.5,59.51673
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_3,5m,ARM06,17,1,3,14.5,133.09317
Scaridae,Scarus.frenatus,Bridled.Parrotfish,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,18,1,3,14.5,160.8002181
Scaridae,Scarus.frenatus,Bridled.Parrotfish,Yes,HV,12/9/2015,2015,ARM12_5m_2,5m,ARM12,15,1,3,14.5,91.70824775
Pomacentridae,Chromis.atripectoralis,Black-axil.Chromi,No,OM,1/19/2015,2015,ARM09_2m_1,2m,ARM09,8,23,2,7,377.223284
Labridae,Bodianus.diana,Diana's.hogfish,No,OM,11/24/2020,2020,ARM01_5m_2,5m,ARM01,14,2,3,14.5,75.27052967
Labridae,Bodianus.diana,Diana's.hogfish,No,OM,11/26/2020,2020,ARM06_15m_1,15m,ARM06,16,2,3,14.5,113.1098458
Labridae,Bodianus.diana,Diana's.hogfish,No,OM,11/26/2020,2020,ARM06_15m_2,15m,ARM06,12,2,3,14.5,47.03674537
Labridae,Bodianus.axillaris,Axilspot.Hogfish,No,OM,12/27/2015,2015,ARM06_5m_2,5m,ARM06,11,2,3,14.5,36.07299097
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/24/2020,2020,ARM01_5m_1,5m,ARM01,18,1,3,14.5,157.8315131
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/24/2020,2020,ARM01_5m_2,5m,ARM01,16,1,3,14.5,111.9522856
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_15m_2,15m,ARM06,16,1,3,14.5,111.9522856
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/26/2020,2020,ARM06_15m_2,15m,ARM06,18,1,3,14.5,157.8315131
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM08_5m_2,5m,ARM08,16,1,3,14.5,111.9522856
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/1/2020,2020,ARM08_15m_2,15m,ARM08,16,1,3,14.5,111.9522856
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM12_15m_1,15m,ARM12,10,1,3,14.5,28.43276497
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM12_15m_2,15m,ARM12,16,1,3,14.5,111.9522856
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM12_15m_2,15m,ARM12,17,1,3,14.5,133.6005204
Serranidae,Mycteroperca.bonaci,Black.Grouper,Yes,PI,12/30/2020,2020,ARM02_15m_2,15m,ARM02,13,2,3,14.5,59.77722183
Labridae,Novaculichthys.taeniourus,Rockmover.Wrasse,No,IN,12/2/2020,2020,ARM12_15m_2,15m,ARM12,10,1,3,14.5,29.27465596
Labridae,Novaculichthys.taeniourus,Rockmover.Wrasse,No,IN,12/9/2020,2020,ARM01_15m_1,15m,ARM01,14,1,3,14.5,77.38480542
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,11/24/2020,2020,ARM01_5m_2,5m,ARM01,10,2,3,14.5,27.57890108
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,11/27/2020,2020,ARM03_5m_3,5m,ARM03,16,2,3,14.5,116.4127595
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,11/26/2020,2020,ARM06_15m_2,15m,ARM06,14,2,3,14.5,77.32381238
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,11/25/2020,2020,ARM07_5m_2,5m,ARM07,16,2,3,14.5,116.4127595
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/9/2020,2020,ARM09_2m_2,2m,ARM09,13,2,3,14.5,61.61683527
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/22/2020,2020,ARM10_2m_1,2m,ARM10,12,2,3,14.5,48.21567987
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/22/2020,2020,ARM10_2m_1,2m,ARM10,15,2,3,14.5,95.5257761
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/22/2020,2020,ARM11_2m_1,2m,ARM11,13,2,3,14.5,61.61683527
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/22/2020,2020,ARM11_2m_2,2m,ARM11,13,2,3,14.5,61.61683527
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/2/2020,2020,ARM12_5m_2,5m,ARM12,12,2,3,14.5,48.21567987
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/9/2020,2020,ARM01_15m_2,15m,ARM01,10,2,3,14.5,27.57890108
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/23/2015,2015,ARM06_15m_1,15m,ARM06,12,2,3,14.5,48.21567987
Labridae,other.wrasse,other.wrasse,No,IN,12/21/2020,2020,ARM05_15m_2,15m,ARM05,12,2,3,14.5,49.50687591
Labridae,other.wrasse,other.wrasse,No,IN,12/21/2020,2020,ARM05_5m_2,5m,ARM05,12,2,3,14.5,49.50687591
Labridae,other.wrasse,other.wrasse,No,IN,11/26/2020,2020,ARM06_5m_2,5m,ARM06,16,2,3,14.5,115.6737445
Labridae,other.wrasse,other.wrasse,No,IN,11/26/2020,2020,ARM06_15m_1,15m,ARM06,14,2,3,14.5,78.01148603
Labridae,other.wrasse,other.wrasse,No,IN,11/26/2020,2020,ARM06_15m_2,15m,ARM06,14,2,3,14.5,78.01148603
Labridae,other.wrasse,other.wrasse,No,IN,11/25/2020,2020,ARM07_15m_1,15m,ARM07,14,2,3,14.5,78.01148603
Labridae,other.wrasse,other.wrasse,No,IN,11/25/2020,2020,ARM07_15m_1,15m,ARM07,12,2,3,14.5,49.50687591
Labridae,other.wrasse,other.wrasse,No,IN,12/2/2020,2020,ARM12_5m_2,5m,ARM12,10,2,3,14.5,28.91218043
Labridae,other.wrasse,other.wrasse,No,IN,12/9/2020,2020,ARM01_15m_2,15m,ARM01,10,2,3,14.5,28.91218043
Labridae,other.wrasse,other.wrasse,No,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,10,2,3,14.5,28.91218043
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/8/2015,2015,ARM04_5m_3,5m,ARM04,18,1,3,14.5,174.3768
Serranidae,Aethaloperca.rogaa,Redmouth.Grouper,Yes,PI,12/14/2015,2015,ARM01_5m_3,5m,ARM01,15,1,3,14.5,100.9125
Acanthuridae,Acanthurus.lineatus,Lined.Surgeonfish,Yes,HV,12/2/2020,2020,ARM08_5m_2,5m,ARM08,16,2,3,14.5,123.2605688
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/1/2020,2020,ARM08_15m_2,15m,ARM08,16,1,3,14.5,122.451647
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/14/2015,2015,ARM01_5m_2,5m,ARM01,17,1,3,14.5,146.6982281
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/21/2015,2015,ARM01_15m_1,15m,ARM01,12,1,3,14.5,51.95737433
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/21/2015,2015,ARM01_15m_1,15m,ARM01,14,1,3,14.5,82.25240948
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/22/2015,2015,ARM02_15m_1,15m,ARM02,12,1,3,14.5,51.95737433
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/22/2015,2015,ARM02_15m_1,15m,ARM02,15,1,3,14.5,101.027367
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/27/2015,2015,ARM02_5m_1,5m,ARM02,19,1,3,14.5,204.3491396
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/27/2015,2015,ARM02_5m_3,5m,ARM02,18,1,3,14.5,173.9398727
Chaetodontidae,Chaetodon.melannotus,Blackbacked.Butterflyfish,Yes,C,12/27/2015,2015,ARM06_5m_3,5m,ARM06,16,1,3,14.5,122.451647
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,12/5/2015,2015,ARM10_2m_1,2m,ARM10,16,1,3,14.5,124.4689897
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,12/5/2015,2015,ARM10_2m_1,2m,ARM10,17,1,3,14.5,150.2948723
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,1/19/2015,2015,ARM09_2m_1,2m,ARM09,13,1,3,14.5,65.254707
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,12/23/2015,2015,ARM06_15m_1,15m,ARM06,13,1,3,14.5,65.254707
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,12/27/2015,2015,ARM06_5m_1,5m,ARM06,15,1,3,14.5,101.8337728
Chaetodontidae,Chaetodon.benetti,Bennet's.Butterflyfish,Yes,C,11/26/2020,2020,ARM06_5m_2,5m,ARM06,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/24/2020,2020,ARM01_5m_1,5m,ARM01,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/26/2020,2020,ARM06_5m_1,5m,ARM06,16,1,3,14.5,123.6045308
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/25/2020,2020,ARM07_5m_3,5m,ARM07,16,1,3,14.5,123.6045308
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/25/2020,2020,ARM07_15m_1,15m,ARM07,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,11/25/2020,2020,ARM07_15m_2,15m,ARM07,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/2/2020,2020,ARM08_5m_2,5m,ARM08,15,1,3,14.5,102.0707242
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/21/2020,2020,ARM05_5m_1,5m,ARM05,11,1,3,14.5,40.68040108
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/22/2020,2020,ARM10_2m_1,2m,ARM10,13,1,3,14.5,66.76832861
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/25/2020,2020,ARM07_5m_2,5m,ARM07,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/25/2020,2020,ARM07_5m_1,5m,ARM07,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/25/2020,2020,ARM07_5m_2,5m,ARM07,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/25/2020,2020,ARM07_5m_3,5m,ARM07,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/1/2020,2020,ARM08_15m_1,15m,ARM08,11,1,3,14.5,40.68040108
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/23/2020,2020,ARM02_5m_3,5m,ARM02,15,1,3,14.5,102.0707242
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/27/2020,2020,ARM03_5m_1,5m,ARM03,19,1,3,14.5,205.7774127
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/27/2020,2020,ARM03_5m_2,5m,ARM03,14,1,3,14.5,83.18217574
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,11/26/2020,2020,ARM06_5m_3,5m,ARM06,15,1,3,14.5,102.0707242
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/1/2020,2020,ARM08_15m_1,15m,ARM08,16,1,3,14.5,123.6045308
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/5/2015,2015,ARM10_2m_1,2m,ARM10,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/5/2015,2015,ARM10_2m_1,2m,ARM10,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/7/2015,2015,ARM03_15m_1,15m,ARM03,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,17,1,3,14.5,147.9537655
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/8/2015,2015,ARM11_2m_1,2m,ARM11,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/8/2015,2015,ARM11_2m_1,2m,ARM11,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/9/2015,2015,ARM12_15m_1,15m,ARM12,13,1,3,14.5,66.76832861
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/9/2015,2015,ARM12_5m_2,5m,ARM12,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/9/2015,2015,ARM12_5m_3,5m,ARM12,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/9/2015,2015,ARM12_5m_3,5m,ARM12,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM01_5m_2,5m,ARM01,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM01_5m_2,5m,ARM01,11,1,3,14.5,40.68040108
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,11,1,3,14.5,40.68040108
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/27/2015,2015,ARM06_5m_1,5m,ARM06,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/27/2015,2015,ARM06_5m_1,5m,ARM06,11,1,3,14.5,40.68040108
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,11,1,3,14.5,40.68040108
Chaetodontidae,Chaetodon.interruptus,Indian.Ocean.Teardrop.Butterflyfish,Yes,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.interruptus,Indian.Ocean.Teardrop.Butterflyfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,15,1,3,14.5,102.0707242
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/8/2015,2015,ARM04_5m_3,5m,ARM04,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,15,1,3,14.5,102.0707242
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_1,5m,ARM08,17,1,3,14.5,147.9537655
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/21/2015,2015,ARM01_15m_1,15m,ARM01,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/21/2015,2015,ARM01_15m_1,15m,ARM01,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,17,1,3,14.5,147.9537655
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/7/2015,2015,ARM03_15m_1,15m,ARM03,11,1,3,14.5,40.68040108
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/9/2015,2015,ARM12_5m_2,5m,ARM12,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,13,1,3,14.5,66.76832861
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/5/2015,2015,ARM10_2m_1,2m,ARM10,16,1,3,14.5,123.6045308
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/5/2015,2015,ARM10_2m_1,2m,ARM10,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/6/2015,2015,ARM04_15m_1,15m,ARM04,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/6/2015,2015,ARM04_15m_1,15m,ARM04,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/6/2015,2015,ARM04_15m_1,15m,ARM04,13,1,3,14.5,66.76832861
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_1,5m,ARM03,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_1,5m,ARM03,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_1,5m,ARM04,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_1,5m,ARM04,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM11_2m_1,2m,ARM11,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_2,5m,ARM03,17,1,3,14.5,147.9537655
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_2,5m,ARM04,14,1,3,14.5,83.18217574
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_3,5m,ARM03,13,1,3,14.5,66.76832861
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM03_5m_3,5m,ARM03,15,1,3,14.5,102.0707242
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_3,5m,ARM04,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/10/2015,2015,ARM05_5m_3,5m,ARM05,13,1,3,14.5,66.76832861
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/10/2015,2015,ARM05_5m_3,5m,ARM05,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/22/2015,2015,ARM02_15m_1,15m,ARM02,10,1,3,14.5,30.66299145
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/23/2015,2015,ARM06_15m_1,15m,ARM06,19,1,3,14.5,205.7774127
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/27/2015,2015,ARM02_5m_1,5m,ARM02,17,1,3,14.5,147.9537655
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/27/2015,2015,ARM06_5m_3,5m,ARM06,12,1,3,14.5,52.65821067
Chaetodontidae,Chaetodon.xanthocephalus,Yellow.Headed.Butterflyfish,Yes,IN,12/8/2015,2015,ARM04_5m_2,5m,ARM04,17,1,3,14.5,147.9537655
Chaetodontidae,Chaetodon.zanzibarensis,Zanzibar.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_1,5m,ARM04,18,1,3,14.5,175.2882366
Chaetodontidae,Chaetodon.zanzibarensis,Zanzibar.Butterflyfish,Yes,C,12/8/2015,2015,ARM04_5m_1,5m,ARM04,19,1,3,14.5,205.7774127
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_1,5m,ARM03,14,1,3,14.5,83.18217574
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_1,5m,ARM04,15,1,3,14.5,102.0707242
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_2,5m,ARM03,14,1,3,14.5,83.18217574
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM03_5m_2,5m,ARM03,18,1,3,14.5,175.2882366
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_2,5m,ARM04,14,1,3,14.5,83.18217574
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/8/2015,2015,ARM04_5m_3,5m,ARM04,12,1,3,14.5,52.65821067
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_15m_1,15m,ARM12,18,1,3,14.5,175.2882366
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/9/2015,2015,ARM12_5m_3,5m,ARM12,19,1,3,14.5,205.7774127
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/14/2015,2015,ARM01_5m_3,5m,ARM01,15,1,3,14.5,102.0707242
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,1/19/2015,2015,ARM09_2m_1,2m,ARM09,17,1,3,14.5,147.9537655
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/21/2015,2015,ARM01_15m_1,15m,ARM01,15,1,3,14.5,102.0707242
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM06_5m_2,5m,ARM06,18,1,3,14.5,175.2882366
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM02_5m_3,5m,ARM02,18,1,3,14.5,175.2882366
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/27/2015,2015,ARM06_5m_3,5m,ARM06,17,1,3,14.5,147.9537655
Acanthuridae,Acanthurus.thompsoni,Thomson's.Surgeonfish,Yes,HV,12/21/2015,2015,ARM01_15m_1,15m,ARM01,14,2,3,14.5,84.13104
Acanthuridae,Acanthurus.thompsoni,Thomson's.Surgeonfish,Yes,HV,12/23/2015,2015,ARM06_15m_1,15m,ARM06,19,2,3,14.5,210.29694
Acanthuridae,Zebrasoma.scopas,Twotone.Tang,Yes,HV,12/5/2015,2015,ARM10_2m_1,2m,ARM10,12,1,3,14.5,53.49860941
Acanthuridae,Zebrasoma.scopas,Twotone.Tang,Yes,HV,12/5/2015,2015,ARM10_2m_1,2m,ARM10,16,1,3,14.5,127.1768579
Acanthuridae,Zebrasoma.scopas,Twotone.Tang,Yes,HV,12/6/2015,2015,ARM04_15m_1,15m,ARM04,10,1,3,14.5,30.90344837
