Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,11/12/2018,2018,ARM02_5m_1,5m,ARM02,NA,5,3,14.5,461.5322157
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/19/2019,2019,ARM06_15m_3,15m,ARM06,NA,6,3,14.5,386.7580004
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/30/2021,2021,ARM10_2m_1,2m,ARM10,NA,6,3,14.5,386.7580004
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/29/2021,2021,ARM11_2m_1,2m,ARM11,NA,6,3,14.5,386.7580004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/14/2014,2014,ARM04_15m_1,15m,ARM04,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/15/2017,2017,ARM05_5m_3,5m,ARM05,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/20/2017,2017,ARM03_5m_2,5m,ARM03,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/25/2019,2019,ARM03_5m_1,5m,ARM03,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/7/2020,2019,ARM04_5m_2,5m,ARM04,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/25/2019,2019,ARM05_15m_3,15m,ARM05,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/25/2019,2019,ARM05_5m_3,5m,ARM05,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/19/2019,2019,ARM06_5m_1,5m,ARM06,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/22/2019,2019,ARM12_15m_2,15m,ARM12,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/23/2021,2021,ARM12_5m_3,5m,ARM12,NA,1,4,24.5,729.9603004
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/16/2021,2021,ARM07_5m_1,5m,ARM07,NA,1,4,24.5,729.9603004
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/12/2016,2016,ARM01_15m_1,15m,ARM01,NA,7,3,14.5,478.4057225
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/13/2017,2017,ARM03_15m_2,15m,ARM03,NA,7,3,14.5,478.4057225
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/15/2017,2017,ARM10_2m_1,2m,ARM10,NA,7,3,14.5,478.4057225
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,11/15/2018,2018,ARM01_15m_2,15m,ARM01,NA,7,3,14.5,478.4057225
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,1/9/2020,2019,ARM10_2m_1,2m,ARM10,NA,6,3,14.5,478.5097895
Lethrinidae,other.emperor,Emperor,Yes,OM,12/21/2017,2017,ARM08_15m_1,15m,ARM08,NA,8,3,14.5,494.2212573
Lethrinidae,other.emperor,Emperor,Yes,OM,12/15/2017,2017,ARM10_2m_2,2m,ARM10,NA,8,3,14.5,494.2212573
Mullidae,other.goatfish,Goatfish,Yes,OM,12/12/2016,2016,ARM01_15m_1,15m,ARM01,NA,10,3,14.5,484.3126405
Mullidae,other.goatfish,Goatfish,Yes,OM,11/13/2018,2018,ARM06_5m_1,5m,ARM06,NA,10,3,14.5,484.3126405
Mullidae,other.goatfish,Goatfish,Yes,OM,12/3/2018,2018,ARM05_5m_3,5m,ARM05,NA,10,3,14.5,484.3126405
Balistidae,other.triggerfish,Triggerfish,Yes,OM,12/12/2016,2016,ARM01_5m_1,5m,ARM01,NA,6,3,14.5,896.9148215
Balistidae,other.triggerfish,Triggerfish,Yes,OM,1/5/2017,2016,ARM08_5m_3,5m,ARM08,NA,6,3,14.5,896.9148215
Balistidae,other.triggerfish,Triggerfish,Yes,OM,12/21/2017,2017,ARM07_5m_2,5m,ARM07,NA,6,3,14.5,896.9148215
Balistidae,other.triggerfish,Triggerfish,Yes,OM,11/18/2021,2021,ARM02_15m_3,15m,ARM02,NA,6,3,14.5,896.9148215
Mullidae,other.goatfish,Goatfish,Yes,OM,12/6/2016,2016,ARM02_5m_3,5m,ARM02,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,12/20/2017,2017,ARM03_5m_1,5m,ARM03,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,12/29/2017,2017,ARM06_5m_2,5m,ARM06,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,12/3/2018,2018,ARM05_5m_1,5m,ARM05,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,12/5/2018,2018,ARM04_15m_2,15m,ARM04,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,12/23/2021,2021,ARM05_15m_1,15m,ARM05,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,11/19/2021,2021,ARM03_15m_1,15m,ARM03,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,11/19/2021,2021,ARM03_5m_2,5m,ARM03,NA,2,4,24.5,486.5450305
Mullidae,other.goatfish,Goatfish,Yes,OM,11/19/2021,2021,ARM03_5m_3,5m,ARM03,NA,2,4,24.5,486.5450305
Chaetodontidae,Heniochus.acuminatus,Longfin.Bannerfish,Yes,PL,11/23/2019,2019,ARM12_5m_2,5m,ARM12,NA,1,4,24.5,488.1627796
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/14/2017,2017,ARM12_15m_3,15m,ARM12,NA,4,3,14.5,489.7977673
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/16/2017,2017,ARM04_15m_2,15m,ARM04,NA,4,3,14.5,489.7977673
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/18/2017,2017,ARM01_5m_2,5m,ARM01,NA,4,3,14.5,489.7977673
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/5/2018,2018,ARM04_15m_1,15m,ARM04,NA,4,3,14.5,489.7977673
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/5/2018,2018,ARM04_15m_2,15m,ARM04,NA,4,3,14.5,489.7977673
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/3/2018,2018,ARM04_5m_2,5m,ARM04,NA,4,3,14.5,489.7977673
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/3/2018,2018,ARM05_5m_3,5m,ARM05,NA,4,3,14.5,489.7977673
Labridae,Cheilinus.trilobatus,Tripletail.Wrasse,Yes,IN,1/7/2020,2019,ARM11_2m_1,2m,ARM11,NA,7,3,14.5,493.0301992
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/12/2016,2016,ARM01_15m_2,15m,ARM01,NA,1,4,24.5,493.959223
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,11/25/2019,2019,ARM03_5m_1,5m,ARM03,NA,1,4,24.5,493.959223
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,1/7/2020,2019,ARM11_2m_1,2m,ARM11,NA,1,4,24.5,493.959223
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/23/2021,2021,ARM05_15m_1,15m,ARM05,NA,1,4,24.5,493.959223
Zanclidae,Zanclus.cornutus,Moorish.Idol,Yes,OM,11/21/2019,2019,ARM08_15m_2,15m,ARM08,NA,5,3,14.5,495.7930774
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,11/13/2018,2018,ARM06_5m_3,5m,ARM06,NA,8,3,14.5,498.4107239
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,11/13/2018,2018,ARM02_15m_2,15m,ARM02,NA,8,3,14.5,498.4107239
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,11/15/2018,2018,ARM01_15m_3,15m,ARM01,NA,8,3,14.5,498.4107239
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/16/2014,2014,ARM05_5m_1,5m,ARM05,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/1/2016,2016,ARM10_2m_1,2m,ARM10,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/1/2016,2016,ARM10_2m_3,2m,ARM10,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/16/2017,2017,ARM04_15m_1,15m,ARM04,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/20/2017,2017,ARM02_15m_2,15m,ARM02,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/20/2017,2017,ARM03_5m_2,5m,ARM03,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/21/2017,2017,ARM07_5m_1,5m,ARM07,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/21/2017,2017,ARM07_5m_3,5m,ARM07,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/12/2018,2018,ARM03_15m_2,15m,ARM03,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2018,2018,ARM10_2m_1,2m,ARM10,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/14/2018,2018,ARM08_5m_3,5m,ARM08,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/19/2019,2019,ARM06_15m_3,15m,ARM06,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/20/2019,2019,ARM07_15m_2,15m,ARM07,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,1/7/2020,2019,ARM11_2m_1,2m,ARM11,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/22/2019,2019,ARM12_15m_3,15m,ARM12,NA,6,3,14.5,499.3443035
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/17/2021,2021,ARM06_5m_3,5m,ARM06,NA,6,3,14.5,499.3443035
Lethrinidae,other.emperor,Emperor,Yes,OM,12/14/2018,2018,ARM07_15m_2,15m,ARM07,NA,200,2,7,1283.103966
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/30/2015,2014,ARM08_15m_1,15m,ARM08,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/3/2016,2016,ARM11_2m_1,2m,ARM11,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/6/2016,2016,ARM02_5m_2,5m,ARM02,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/9/2016,2016,ARM06_15m_2,15m,ARM06,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/20/2017,2017,ARM03_5m_1,5m,ARM03,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/13/2018,2018,ARM01_5m_1,5m,ARM01,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/14/2018,2018,ARM08_5m_2,5m,ARM08,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/14/2018,2018,ARM06_15m_1,15m,ARM06,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/9/2020,2019,ARM03_15m_1,15m,ARM03,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/23/2019,2019,ARM09_2m_3,2m,ARM09,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/23/2021,2021,ARM05_5m_2,5m,ARM05,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/23/2021,2021,ARM05_5m_3,5m,ARM05,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/18/2021,2021,ARM02_15m_1,15m,ARM02,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/30/2021,2021,ARM04_15m_2,15m,ARM04,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/27/2021,2021,ARM09_2m_3,2m,ARM09,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,5,3,14.5,783.6776672
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,5,3,14.5,783.6776672
Siganidae,Siganus.sp,Rabbitfish,Yes,HV,11/29/2016,2016,ARM03_5m_3,5m,ARM03,NA,2,4,24.5,513.1360158
Siganidae,Siganus.sp,Rabbitfish,Yes,HV,12/20/2017,2017,ARM02_5m_2,5m,ARM02,NA,2,4,24.5,513.1360158
Siganidae,Siganus.sp,Rabbitfish,Yes,HV,12/21/2017,2017,ARM08_15m_2,15m,ARM08,NA,2,4,24.5,513.1360158
Siganidae,Siganus.sp,Rabbitfish,Yes,HV,12/8/2018,2018,ARM08_15m_3,15m,ARM08,NA,2,4,24.5,513.1360158
Siganidae,Siganus.sp,Rabbitfish,Yes,HV,12/23/2021,2021,ARM01_15m_3,15m,ARM01,NA,2,4,24.5,513.1360158
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,11/13/2018,2018,ARM01_5m_1,5m,ARM01,NA,7,3,14.5,496.3671741
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,1/7/2020,2019,ARM04_15m_2,15m,ARM04,NA,7,3,14.5,496.3671741
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,11/16/2021,2021,ARM07_5m_2,5m,ARM07,NA,7,3,14.5,496.3671741
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,11/30/2021,2021,ARM10_2m_1,2m,ARM10,NA,7,3,14.5,496.3671741
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/2/2016,2016,ARM04_5m_1,5m,ARM04,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/20/2017,2017,ARM02_15m_2,15m,ARM02,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/20/2017,2017,ARM03_5m_1,5m,ARM03,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/29/2017,2017,ARM06_5m_2,5m,ARM06,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/12/2018,2018,ARM03_15m_3,15m,ARM03,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/8/2018,2018,ARM08_15m_2,15m,ARM08,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/15/2018,2018,ARM09_2m_1,2m,ARM09,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/12/2018,2018,ARM02_5m_2,5m,ARM02,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/3/2018,2018,ARM04_5m_2,5m,ARM04,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/3/2018,2018,ARM05_5m_2,5m,ARM05,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/25/2019,2019,ARM03_5m_1,5m,ARM03,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/25/2019,2019,ARM05_5m_1,5m,ARM05,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/26/2021,2021,ARM08_5m_3,5m,ARM08,NA,8,3,14.5,1013.008391
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/23/2021,2021,ARM05_5m_3,5m,ARM05,NA,8,3,14.5,1013.008391
Siganidae,Siganus.sp,Rabbitfish,Yes,HV,1/8/2019,2018,ARM12_5m_2,5m,ARM12,NA,10,3,14.5,523.5694688
Holocentridae,other.squirrelfish,Squirrelfish,Yes,PL,11/15/2018,2018,ARM01_15m_2,15m,ARM01,NA,7,3,14.5,528.1682166
Serranidae,other.grouper,Grouper,Yes,PI,11/29/2016,2016,ARM03_15m_1,15m,ARM03,NA,12,3,14.5,632.1408569
Lutjanidae,other.snapper,Snapper,Yes,OM,12/23/2021,2021,ARM01_15m_2,15m,ARM01,NA,2,4,24.5,640.5044512
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/15/2017,2017,ARM05_15m_2,15m,ARM05,NA,6,3,14.5,441.0758602
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/7/2016,2016,ARM07_5m_2,5m,ARM07,NA,8,3,14.5,546.7493971
Lethrinidae,Monotaxis.grandoculis,Humpnose.Big.Eye.Bream,Yes,OM,12/14/2018,2018,ARM06_15m_2,15m,ARM06,NA,8,3,14.5,546.7493971
Holocentridae,other.soldierfish,Soldierfish,Yes,PL,12/2/2016,2016,ARM04_5m_1,5m,ARM04,NA,6,3,14.5,412.5630395
Holocentridae,other.soldierfish,Soldierfish,Yes,PL,12/2/2018,2018,ARM05_15m_3,15m,ARM05,NA,6,3,14.5,412.5630395
Holocentridae,other.soldierfish,Soldierfish,Yes,PL,11/30/2021,2021,ARM10_2m_1,2m,ARM10,NA,6,3,14.5,412.5630395
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,1/9/2020,2019,ARM10_2m_1,2m,ARM10,NA,7,3,14.5,451.2176672
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/17/2021,2021,ARM06_15m_2,15m,ARM06,NA,7,3,14.5,451.2176672
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/17/2021,2021,ARM06_5m_2,5m,ARM06,NA,7,3,14.5,451.2176672
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/30/2021,2021,ARM10_2m_2,2m,ARM10,NA,7,3,14.5,451.2176672
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/20/2017,2017,ARM02_5m_3,5m,ARM02,NA,7,3,14.5,451.2176672
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,11/30/2021,2021,ARM10_2m_2,2m,ARM10,NA,6,3,14.5,549.8620611
Serranidae,Plectropomus.punctatus,Marbled.Coral.Grouper,Yes,PI,12/2/2016,2016,ARM04_5m_1,5m,ARM04,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.punctatus,Marbled.Coral.Grouper,Yes,PI,12/7/2016,2016,ARM07_15m_1,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.punctatus,Marbled.Coral.Grouper,Yes,PI,12/10/2016,2016,ARM09_2m_3,2m,ARM09,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.punctatus,Marbled.Coral.Grouper,Yes,PI,12/12/2016,2016,ARM01_15m_2,15m,ARM01,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,12/23/2017,2017,ARM07_15m_2,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/21/2017,2017,ARM07_5m_1,5m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/21/2017,2017,ARM07_5m_2,5m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/23/2017,2017,ARM07_15m_1,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.punctatus,Marbled.Coral.Grouper,Yes,PI,12/14/2018,2018,ARM07_5m_3,5m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.punctatus,Marbled.Coral.Grouper,Yes,PI,11/13/2018,2018,ARM02_15m_2,15m,ARM02,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/2/2018,2018,ARM05_15m_3,15m,ARM05,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/14/2018,2018,ARM06_15m_3,15m,ARM06,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/14/2018,2018,ARM07_15m_1,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Plectropomus.pessuliferus,Roving.Coral.Grouper,Yes,PI,12/14/2018,2018,ARM07_15m_2,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Dermatolepis.striolata,Smooth.Grouper,Yes,PI,12/14/2018,2018,ARM06_15m_3,15m,ARM06,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,1/7/2020,2019,ARM04_15m_1,15m,ARM04,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,11/19/2019,2019,ARM06_15m_3,15m,ARM06,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,11/20/2019,2019,ARM07_15m_1,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,11/20/2019,2019,ARM07_15m_2,15m,ARM07,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,11/17/2021,2021,ARM06_15m_3,15m,ARM06,NA,1,5,34.5,549.9726553
Serranidae,Gracila.albomarginata,Masked.Grouper,Yes,PI,11/18/2021,2021,ARM02_15m_1,15m,ARM02,NA,1,5,34.5,549.9726553
Zanclidae,Zanclus.cornutus,Moorish.Idol,Yes,OM,12/13/2017,2017,ARM03_15m_1,15m,ARM03,NA,1,4,24.5,551.0997104
Lutjanidae,Lutjanus.bohar,Twinspot.Snapper,Yes,PI,12/1/2016,2016,ARM05_5m_1,5m,ARM05,NA,6,3,14.5,553.8386588
Chaetodontidae,Chaetodon.lunula,Racoon.Butterflyfish,Yes,IN,12/15/2017,2017,ARM10_2m_2,2m,ARM10,NA,6,3,14.5,553.8386588
Chaetodontidae,Chaetodon.interruptus,Indian.Ocean.Teardrop.Butterflyfish,Yes,IN,11/20/2019,2019,ARM07_5m_2,5m,ARM07,NA,6,3,14.5,553.8386588
Balistidae,Balistodes.viridescens,Titan.Triggerfish,Yes,IN,11/14/2014,2014,ARM03_5m_1,5m,ARM03,NA,1,4,24.5,557.1335674
Balistidae,Balistodes.viridescens,Titan.Triggerfish,Yes,IN,12/1/2016,2016,ARM05_5m_3,5m,ARM05,NA,1,4,24.5,557.1335674
Balistidae,Balistodes.viridescens,Titan.Triggerfish,Yes,IN,12/12/2016,2016,ARM01_15m_2,15m,ARM01,NA,1,4,24.5,557.1335674
Balistidae,Balistodes.viridescens,Titan.Triggerfish,Yes,IN,12/1/2021,2021,ARM04_5m_3,5m,ARM04,NA,1,4,24.5,557.1335674
Lutjanidae,Aprion.virescens,Green.Jobfish.Snapper,Yes,PI,12/14/2017,2017,ARM12_15m_3,15m,ARM12,NA,1,5,34.5,561.5771227
Lutjanidae,Aprion.virescens,Green.Jobfish.Snapper,Yes,PI,12/15/2017,2017,ARM05_5m_1,5m,ARM05,NA,1,5,34.5,561.5771227
Lutjanidae,Aprion.virescens,Green.Jobfish.Snapper,Yes,PI,12/2/2018,2018,ARM05_15m_2,15m,ARM05,NA,1,5,34.5,561.5771227
Lutjanidae,Aprion.virescens,Green.Jobfish.Snapper,Yes,PI,11/15/2018,2018,ARM01_15m_3,15m,ARM01,NA,1,5,34.5,561.5771227
Chaetodontidae,Heniochus.monoceros,Masked.Bannerfish,Yes,IN,12/15/2017,2017,ARM10_2m_2,2m,ARM10,NA,6,3,14.5,561.9820301
Labridae,Cheilinus.trilobatus,Tripletail.Wrasse,Yes,IN,1/6/2020,2019,ARM02_5m_1,5m,ARM02,NA,8,3,14.5,563.4630848
Balistidae,other.triggerfish,Triggerfish,Yes,OM,1/5/2017,2016,ARM08_5m_2,5m,ARM08,NA,7,3,14.5,1046.400625
Balistidae,other.triggerfish,Triggerfish,Yes,OM,1/7/2020,2019,ARM04_15m_3,15m,ARM04,NA,7,3,14.5,1046.400625
Balistidae,other.triggerfish,Triggerfish,Yes,OM,11/21/2019,2019,ARM08_5m_1,5m,ARM08,NA,7,3,14.5,1046.400625
Lethrinidae,other.emperor,Emperor,Yes,OM,11/29/2016,2016,ARM03_5m_2,5m,ARM03,NA,2,4,24.5,631.4129216
Lethrinidae,other.emperor,Emperor,Yes,OM,12/6/2016,2016,ARM02_5m_1,5m,ARM02,NA,2,4,24.5,631.4129216
Lethrinidae,other.emperor,Emperor,Yes,OM,12/7/2016,2016,ARM07_15m_2,15m,ARM07,NA,2,4,24.5,631.4129216
Lethrinidae,other.emperor,Emperor,Yes,OM,11/30/2021,2021,ARM10_2m_1,2m,ARM10,NA,2,4,24.5,631.4129216
Lethrinidae,other.emperor,Emperor,Yes,OM,12/22/2021,2021,ARM12_15m_1,15m,ARM12,NA,2,4,24.5,631.4129216
Haemulidae,other.sweetlips,Sweetlips,Yes,OM,12/2/2016,2016,ARM12_15m_1,15m,ARM12,NA,1,5,34.5,621.643515
Haemulidae,other.sweetlips,Sweetlips,Yes,OM,12/22/2017,2017,ARM06_15m_1,15m,ARM06,NA,1,5,34.5,621.643515
Haemulidae,other.sweetlips,Sweetlips,Yes,OM,12/2/2018,2018,ARM10_2m_1,2m,ARM10,NA,1,5,34.5,621.643515
Haemulidae,Plectorhinchus.gaterinus,Black.Spotted.Sweetlips,Yes,OM,12/1/2016,2016,ARM05_15m_3,15m,ARM05,NA,2,5,34.5,1147.829604
Haemulidae,Plectorhinchus.vittatus,Oriental.Sweetlips,Yes,OM,11/28/2016,2016,ARM08_15m_2,15m,ARM08,NA,2,5,34.5,1147.829604
Haemulidae,Plectorhinchus.gaterinus,Black.Spotted.Sweetlips,Yes,OM,12/2/2018,2018,ARM05_15m_3,15m,ARM05,NA,2,5,34.5,1147.829604
