OpCode,Family,Species,Longitude,Latitude
R12,Chaetodontidae,Chaetodon trifasciatus,46.210031,-9.43459
R12,Chaetodontidae,Chaetodon meyeri,46.210031,-9.43459
R12,Chaetodontidae,Chaetodon lunula,46.210031,-9.43459
R12,Chaetodontidae,Chaetodon falcula,46.210031,-9.43459
R12,Chaetodontidae,Chaetodon bennetti,46.210031,-9.43459
R12,Chaetodontidae,Chaetodon auriga,46.210031,-9.43459
R12,Serranidae,Cephalopholis sonnerati,46.210031,-9.43459
R12,Serranidae,Cephalopholis argus,46.210031,-9.43459
R12,Carangidae,Caranx melampygus,46.210031,-9.43459
R12,Labridae,Bodianus axillaris,46.210031,-9.43459
R12,Balistidae,Balistoides viridescens,46.210031,-9.43459
R12,Balistidae,Balistapus undulatus,46.210031,-9.43459
R12,Tetraodontidae,Arothron nigropunctatus,46.210031,-9.43459
R12,Lutjanidae,Aprion virescens,46.210031,-9.43459
R12,Lutjanidae,Aphareus furca,46.210031,-9.43459
R12,Labridae,Anampses lineatus,46.210031,-9.43459
R12,Labridae,Anampses caeruleopunctatus,46.210031,-9.43459
R12,Serranidae,Aethaloperca rogaa,46.210031,-9.43459
R12,Acanthuridae,Acanthurus tennentii,46.210031,-9.43459
R12,Acanthuridae,Acanthurus nigricauda,46.210031,-9.43459
R12,Acanthuridae,Acanthurus lineatus,46.210031,-9.43459
R12,Acanthuridae,Acanthurus leucosternon,46.210031,-9.43459
R13,Balistidae,Sufflamen fraenatum,46.208263,-9.437544
R13,Sphyraenidae,Sphyraena barracuda,46.208263,-9.437544
R13,Ephippidae,Platax orbicularis,46.208263,-9.437544
R13,Lethrinidae,Lethrinus olivaceus,46.208263,-9.437544
R13,Carangidae,Gnathanodon speciosus,46.208263,-9.437544
R13,Cheloniidae,Chelonia mydas,46.208263,-9.437544
R13,Carcharhinidae,Carcharhinus amblyrhynchos,46.208263,-9.437544
R13,Carangidae,Caranx melampygus,46.208263,-9.437544
R13,Carangidae,Caranx ignobilis,46.208263,-9.437544
R13,Tetraodontidae,Arothron nigropunctatus,46.208263,-9.437544
R13,Blenniidae, sp,46.208263,-9.437544
R14,Acanthuridae,Zebrasoma desjardinii,46.212222,-9.441707
R14,Zanclidae,Zanclus cornutus,46.212222,-9.441707
R14,Serranidae,Variola louti,46.212222,-9.441707
R14,Labridae,Thalassoma hebraicum,46.212222,-9.441707
R14,Labridae,Thalassoma amblycephalum,46.212222,-9.441707
R14,Labridae,Stethojulis albovittata,46.212222,-9.441707
R14,Scaridae,Scarus tricolor,46.212222,-9.441707
R14,Scaridae,Scarus rubroviolaceus,46.212222,-9.441707
R14,Scaridae,Scarus psittacus,46.212222,-9.441707
R14,Microdesmidae,Ptereleotris evides,46.212222,-9.441707
R14,Labridae,Pseudocheilinus hexataenia,46.212222,-9.441707
R14,Serranidae,Pseudanthias squamipinnis,46.212222,-9.441707
R14,Pomacentridae,Plectroglyphidodon johnstonianus,46.212222,-9.441707
R14,Ephippidae,Platax orbicularis,46.212222,-9.441707
R14,Blenniidae,Plagiotremus tapeinosoma,46.212222,-9.441707
R14,Blenniidae,Plagiotremus rhinorhynchos,46.212222,-9.441707
R14,Mullidae,Parupeneus macronemus,46.212222,-9.441707
R14,Mullidae,Parupeneus indicus,46.212222,-9.441707
R14,Mullidae,Parupeneus barberinus,46.212222,-9.441707
R14,Cirrhitidae,Paracirrhites arcatus,46.212222,-9.441707
R14,Balistidae,Odonus niger,46.212222,-9.441707
R14,Microdesmidae,Nemateleotris magnifica,46.212222,-9.441707
R14,Acanthuridae,Naso brevirostris,46.212222,-9.441707
R14,Balistidae,Melichthys niger,46.212222,-9.441707
R14,Balistidae,Melichthys indicus,46.212222,-9.441707
R14,Malacanthidae,Malacanthus latovittatus,46.212222,-9.441707
R14,Lutjanidae,Lutjanus bohar,46.212222,-9.441707
R14,Lethrinidae,Lethrinus xanthochilus,46.212222,-9.441707
R14,Labridae,Labroides dimidiatus,46.212222,-9.441707
R14,Labridae,Labroides bicolor,46.212222,-9.441707
R14,Labridae,Hemigymnus fasciatus,46.212222,-9.441707
R14,Labridae,Halichoeres hortulanus,46.212222,-9.441707
R14,Labridae,Halichoeres cosmetus,46.212222,-9.441707
R14,Labridae,Gomphosus caeruleus,46.212222,-9.441707
R14,Chaetodontidae,Forcipiger flavissimus,46.212222,-9.441707
R14,Acanthuridae,Ctenochaetus truncatus,46.212222,-9.441707
R14,Acanthuridae,Ctenochaetus striatus,46.212222,-9.441707
R14,Labridae,Coris formosa,46.212222,-9.441707
R14,Labridae,Coris aygula,46.212222,-9.441707
R14,Blenniidae,Cirripectes filamentosus,46.212222,-9.441707
R14,Labridae,Cirrhilabrus exquisitus,46.212222,-9.441707
R14,Pomacentridae,Chromis weberi,46.212222,-9.441707
R14,Pomacentridae,Chromis nigrura,46.212222,-9.441707
R14,Pomacentridae,Chromis fieldi,46.212222,-9.441707
R14,Scaridae,Chlorurus sordidus,46.212222,-9.441707
R14,Labridae,Cheilinus sp,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon xanthocephalus,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon trifasciatus,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon meyeri,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon madagaskariensis,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon interruptus,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon guttatissimus,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon falcula,46.212222,-9.441707
R14,Chaetodontidae,Chaetodon auriga,46.212222,-9.441707
R14,Serranidae,Cephalopholis nigripinnis,46.212222,-9.441707
R14,Serranidae,Cephalopholis miniata,46.212222,-9.441707
R14,Serranidae,Cephalopholis argus,46.212222,-9.441707
R14,Pomacanthidae,Centropyge multispinis,46.212222,-9.441707
R14,Carangidae,Caranx melampygus,46.212222,-9.441707
R14,Monacanthidae,Cantherhines pardalis,46.212222,-9.441707
R14,Scaridae,Calotomus carolinus,46.212222,-9.441707
R14,Labridae,Bodianus axillaris,46.212222,-9.441707
R14,Balistidae,Balistoides viridescens,46.212222,-9.441707
R14,Balistidae,Balistapus undulatus,46.212222,-9.441707
R14,Tetraodontidae,Arothron nigropunctatus,46.212222,-9.441707
R14,Lutjanidae,Aphareus furca,46.212222,-9.441707
R14,Pomacentridae,Amphiprion allardi,46.212222,-9.441707
R14,Myliobatidae,Aetomylaeus vespertilio,46.212222,-9.441707
R14,Serranidae,Aethaloperca rogaa,46.212222,-9.441707
R14,Acanthuridae,Acanthurus tennentii,46.212222,-9.441707
R14,Acanthuridae,Acanthurus nigrofuscus,46.212222,-9.441707
R14,Acanthuridae,Acanthurus nigricauda,46.212222,-9.441707
R14,Acanthuridae,Acanthurus leucosternon,46.212222,-9.441707
R14,Cheloniidae, sp,46.212222,-9.441707
R15,Sphyraenidae,Sphyraena barracuda,46.211791,-9.44651
R15,Balistidae,Pseudobalistes flavimarginatus,46.211791,-9.44651
R15,Ephippidae,Platax teira,46.211791,-9.44651
R15,Mullidae,Parupeneus barberinus,46.211791,-9.44651
R15,Balistidae,Odonus niger,46.211791,-9.44651
R15,Malacanthidae,Malacanthus latovittatus,46.211791,-9.44651
R15,Lethrinidae,Lethrinus nebulosus,46.211791,-9.44651
R15,Microdesmidae,Gunnellichthys monostigma,46.211791,-9.44651
R15,Serranidae,Dermatolepis striolata,46.211791,-9.44651
R15,Carangidae,Decapterus macarellus,46.211791,-9.44651
R15,Labridae,Cheilinus undulatus,46.211791,-9.44651
R15,Carangidae,Caranx melampygus,46.211791,-9.44651
R15,Carangidae,Carangoides fulvoguttatus,46.211791,-9.44651
R15,Balistidae,Balistoides viridescens,46.211791,-9.44651
R15,Tetraodontidae,Arothron mappa,46.211791,-9.44651
R15,Lutjanidae,Aprion virescens,46.211791,-9.44651
R15,Acanthuridae,Acanthurus dussumieri,46.211791,-9.44651
R15,Carangidae, sp,46.211791,-9.44651
R16,Zanclidae,Zanclus cornutus,46.222109,-9.463743
R16,Serranidae,Variola louti,46.222109,-9.463743
R16,Gobiidae,Valenciennea strigata,46.222109,-9.463743
R16,Labridae,Thalassoma hebraicum,46.222109,-9.463743
R16,Balistidae,Sufflamen chrysopterum,46.222109,-9.463743
R16,Labridae,Stethojulis albovittata,46.222109,-9.463743
R16,Carangidae,Scomberoides lysan,46.222109,-9.463743
R16,Scaridae,Scarus rubroviolaceus,46.222109,-9.463743
R16,Pomacanthidae,Pygoplites diacanthus,46.222109,-9.463743
R16,Caesionidae,Pterocaesio tile,46.222109,-9.463743
R16,Labridae,Pseudodax moluccanus,46.222109,-9.463743
R16,Labridae,Pseudocheilinus hexataenia,46.222109,-9.463743
R16,Serranidae,Pseudanthias bimaculatus,46.222109,-9.463743
R16,Pomacanthidae,Pomacanthus semicirculatus,46.222109,-9.463743
R16,Pomacanthidae,Pomacanthus imperator,46.222109,-9.463743
R16,Serranidae,Plectropomus sp,46.222109,-9.463743
R16,Pomacentridae,Plectroglyphidodon johnstonianus,46.222109,-9.463743
R16,Blenniidae,Plagiotremus tapeinosoma,46.222109,-9.463743
R16,Mullidae,Parupeneus macronemus,46.222109,-9.463743
R16,Mullidae,Parupeneus indicus,46.222109,-9.463743
R16,Cirrhitidae,Paracirrhites arcatus,46.222109,-9.463743
R16,Microdesmidae,Nemateleotris magnifica,46.222109,-9.463743
R16,Acanthuridae,Naso elegans,46.222109,-9.463743
R16,Acanthuridae,Naso brevirostris,46.222109,-9.463743
R16,Lethrinidae,Monotaxis grandoculis,46.222109,-9.463743
R16,Balistidae,Melichthys niger,46.222109,-9.463743
R16,Balistidae,Melichthys indicus,46.222109,-9.463743
R16,Labridae,Macropharyngodon bipartitus,46.222109,-9.463743
R16,Lutjanidae,Lutjanus rivulatus,46.222109,-9.463743
R16,Lutjanidae,Lutjanus bohar,46.222109,-9.463743
R16,Labridae,Labroides dimidiatus,46.222109,-9.463743
R16,Labridae,Labroides bicolor,46.222109,-9.463743
R16,Chaetodontidae,Heniochus monoceros,46.222109,-9.463743
R16,Labridae,Hemigymnus fasciatus,46.222109,-9.463743
R16,Labridae,Halichoeres hortulanus,46.222109,-9.463743
R16,Labridae,Halichoeres cosmetus,46.222109,-9.463743
R16,Serranidae,Gracila albomarginata,46.222109,-9.463743
R16,Labridae,Gomphosus caeruleus,46.222109,-9.463743
R16,Chaetodontidae,Forcipiger flavissimus,46.222109,-9.463743
R16,Labridae,Epibulus insidiator,46.222109,-9.463743
R16,Acanthuridae,Ctenochaetus truncatus,46.222109,-9.463743
R16,Acanthuridae,Ctenochaetus binotatus,46.222109,-9.463743
R16,Labridae,Coris formosa,46.222109,-9.463743
R16,Blenniidae,Cirripectes filamentosus,46.222109,-9.463743
R16,Pomacentridae,Chromis fieldi,46.222109,-9.463743
R16,Scaridae,Chlorurus sordidus,46.222109,-9.463743
R16,Labridae,Cheilinus trilobatus,46.222109,-9.463743
R16,Chaetodontidae,Chaetodon xanthocephalus,46.222109,-9.463743
R16,Chaetodontidae,Chaetodon meyeri,46.222109,-9.463743
R16,Chaetodontidae,Chaetodon guttatissimus,46.222109,-9.463743
R16,Chaetodontidae,Chaetodon falcula,46.222109,-9.463743
R16,Chaetodontidae,Chaetodon bennetti,46.222109,-9.463743
R16,Serranidae,Cephalopholis nigripinnis,46.222109,-9.463743
R16,Serranidae,Cephalopholis argus,46.222109,-9.463743
R16,Pomacanthidae,Centropyge multispinis,46.222109,-9.463743
R16,Carangidae,Caranx melampygus,46.222109,-9.463743
R16,Monacanthidae,Cantherhines dumerilii,46.222109,-9.463743
R16,Labridae,Bodianus diana,46.222109,-9.463743
R16,Labridae,Bodianus axillaris,46.222109,-9.463743
R16,Balistidae,Balistoides viridescens,46.222109,-9.463743
R16,Balistidae,Balistoides conspicillum,46.222109,-9.463743
R16,Balistidae,Balistapus undulatus,46.222109,-9.463743
R16,Tetraodontidae,Arothron meleagris,46.222109,-9.463743
R16,Lutjanidae,Aphareus furca,46.222109,-9.463743
R16,Serranidae,Aethaloperca rogaa,46.222109,-9.463743
R16,Acanthuridae,Acanthurus tennentii,46.222109,-9.463743
R16,Acanthuridae,Acanthurus nigrofuscus,46.222109,-9.463743
R16,Acanthuridae,Acanthurus leucosternon,46.222109,-9.463743
R16,Acanthuridae,Acanthurus leucocheilus,46.222109,-9.463743
R16,Cheloniidae, sp,46.222109,-9.463743
R17,Gobiidae,Valenciennea helsdingenii,46.218807,-9.461675
R17,Balistidae,Sufflamen fraenatum,46.218807,-9.461675
R17,Sphyraenidae,Sphyraena barracuda,46.218807,-9.461675
R17,Balistidae,Pseudobalistes flavimarginatus,46.218807,-9.461675
R17,Ephippidae,Platax teira,46.218807,-9.461675
R17,Mullidae,Parupeneus barberinus,46.218807,-9.461675
R17,Lethrinidae,Lethrinus nebulosus,46.218807,-9.461675
R17,Microdesmidae,Gunnellichthys monostigma,46.218807,-9.461675
R17,Chanidae,Chanos chanos,46.218807,-9.461675
R17,Lutjanidae,Aprion virescens,46.218807,-9.461675
R17,Gobiidae,Amblyeleotris aurora,46.218807,-9.461675
R17,Microdesmidae, sp,46.218807,-9.461675
R18,Ephippidae,Platax orbicularis,46.217767,-9.465229
R18,Scombridae,Gymnosarda unicolor,46.217767,-9.465229
R18,Carcharhinidae,Carcharhinus amblyrhynchos,46.217767,-9.465229
R18,Lutjanidae,Aprion virescens,46.217767,-9.465229
R18,Carangidae, sp,46.217767,-9.465229
R19,Acanthuridae,Zebrasoma desjardinii,46.223123,-9.469808
R19,Zanclidae,Zanclus cornutus,46.223123,-9.469808
R19,Serranidae,Variola albimarginata,46.223123,-9.469808
R19,Gobiidae,Valenciennea strigata,46.223123,-9.469808
R19,Labridae,Thalassoma hebraicum,46.223123,-9.469808
R19,Labridae,Thalassoma amblycephalum,46.223123,-9.469808
R19,Balistidae,Sufflamen chrysopterum,46.223123,-9.469808
R19,Balistidae,Sufflamen bursa,46.223123,-9.469808
R19,Labridae,Stethojulis strigiventer,46.223123,-9.469808
R19,Scaridae,Scarus tricolor,46.223123,-9.469808
R19,Scaridae,Scarus rubroviolaceus,46.223123,-9.469808
R19,Caesionidae,Pterocaesio tile,46.223123,-9.469808
R19,Labridae,Pseudodax moluccanus,46.223123,-9.469808
R19,Labridae,Pseudocheilinus hexataenia,46.223123,-9.469808
R19,Labridae,Pseudocheilinus evanidus,46.223123,-9.469808
R19,Serranidae,Pseudanthias squamipinnis,46.223123,-9.469808
R19,Pomacentridae,Pomacentrus caeruleus,46.223123,-9.469808
R19,Pomacanthidae,Pomacanthus imperator,46.223123,-9.469808
R19,Pomacentridae,Plectroglyphidodon johnstonianus,46.223123,-9.469808
R19,Blenniidae,Plagiotremus tapeinosoma,46.223123,-9.469808
R19,Mullidae,Parupeneus macronemus,46.223123,-9.469808
R19,Mullidae,Parupeneus indicus,46.223123,-9.469808
R19,Mullidae,Parupeneus cyclostomus,46.223123,-9.469808
R19,Cirrhitidae,Paracirrhites forsteri,46.223123,-9.469808
R19,Acanthuridae,Paracanthurus hepatus,46.223123,-9.469808
R19,Balistidae,Odonus niger,46.223123,-9.469808
R19,Acanthuridae,Naso brevirostris,46.223123,-9.469808
R19,Lethrinidae,Monotaxis grandoculis,46.223123,-9.469808
R19,Balistidae,Melichthys indicus,46.223123,-9.469808
R19,Malacanthidae,Malacanthus latovittatus,46.223123,-9.469808
R19,Labridae,Macropharyngodon bipartitus,46.223123,-9.469808
R19,Lutjanidae,Lutjanus bohar,46.223123,-9.469808
R19,Pomacentridae,Lepidozygus tapeinosoma,46.223123,-9.469808
R19,Labridae,Labroides dimidiatus,46.223123,-9.469808
R19,Labridae,Labroides bicolor,46.223123,-9.469808
R19,Labridae,Halichoeres scapularis,46.223123,-9.469808
R19,Labridae,Halichoeres hortulanus,46.223123,-9.469808
R19,Labridae,Halichoeres cosmetus,46.223123,-9.469808
R19,Labridae,Gomphosus caeruleus,46.223123,-9.469808
R19,Chaetodontidae,Forcipiger flavissimus,46.223123,-9.469808
R19,Serranidae,Epinephelus fasciatus,46.223123,-9.469808
R19,Serranidae,Epinephelus chabaudi,46.223123,-9.469808
R19,Acanthuridae,Ctenochaetus truncatus,46.223123,-9.469808
R19,Acanthuridae,Ctenochaetus binotatus,46.223123,-9.469808
R19,Labridae,Coris caudimacula,46.223123,-9.469808
R19,Blenniidae,Cirripectes filamentosus,46.223123,-9.469808
R19,Cirrhitidae,Cirrhitichthys oxycephalus,46.223123,-9.469808
R19,Labridae,Cirrhilabrus exquisitus,46.223123,-9.469808
R19,Pomacentridae,Chromis weberi,46.223123,-9.469808
R19,Pomacentridae,Chromis ternatensis,46.223123,-9.469808
R19,Pomacentridae,Chromis nigrura,46.223123,-9.469808
R19,Pomacentridae,Chromis fieldi,46.223123,-9.469808
R19,Chaetodontidae,Chaetodon meyeri,46.223123,-9.469808
R19,Chaetodontidae,Chaetodon madagaskariensis,46.223123,-9.469808
R19,Chaetodontidae,Chaetodon kleinii,46.223123,-9.469808
R19,Chaetodontidae,Chaetodon guttatissimus,46.223123,-9.469808
R19,Chaetodontidae,Chaetodon auriga,46.223123,-9.469808
R19,Serranidae,Cephalopholis nigripinnis,46.223123,-9.469808
R19,Serranidae,Cephalopholis miniata,46.223123,-9.469808
R19,Serranidae,Cephalopholis argus,46.223123,-9.469808
R19,Pomacanthidae,Centropyge multispinis,46.223123,-9.469808
R19,Carcharhinidae,Carcharhinus amblyrhynchos,46.223123,-9.469808
R19,Carangidae,Caranx melampygus,46.223123,-9.469808
R19,Caesionidae,Caesio xanthonota,46.223123,-9.469808
R19,Labridae,Bodianus axillaris,46.223123,-9.469808
R19,Balistidae,Balistoides viridescens,46.223123,-9.469808
R19,Balistidae,Balistapus undulatus,46.223123,-9.469808
R19,Blenniidae,Aspidontus dussumieri,46.223123,-9.469808
R19,Lutjanidae,Aprion virescens,46.223123,-9.469808
R19,Lutjanidae,Aphareus furca,46.223123,-9.469808
R19,Labridae,Anampses meleagrides,46.223123,-9.469808
R19,Serranidae,Aethaloperca rogaa,46.223123,-9.469808
R19,Acanthuridae,Acanthurus auranticavus,46.223123,-9.469808
R19,Carangidae, sp,46.223123,-9.469808
R2,Zanclidae,Zanclus cornutus,46.263446,-9.366529
R2,Serranidae,Variola louti,46.263446,-9.366529
R2,Gobiidae,Valenciennea strigata,46.263446,-9.366529
R2,Labridae,Thalassoma hebraicum,46.263446,-9.366529
R2,Labridae,Thalassoma amblycephalum,46.263446,-9.366529
R2,Balistidae,Sufflamen bursa,46.263446,-9.366529
R2,Scaridae,Scarus psittacus,46.263446,-9.366529
R2,Labridae,Pseudocheilinus hexataenia,46.263446,-9.366529
R2,Serranidae,Pseudanthias squamipinnis,46.263446,-9.366529
R2,Haemulidae,Plectorhinchus playfairi,46.263446,-9.366529
R2,Blenniidae,Plagiotremus tapeinosoma,46.263446,-9.366529
R2,Mullidae,Parupeneus macronemus,46.263446,-9.366529
R2,Mullidae,Parupeneus indicus,46.263446,-9.366529
R2,Mullidae,Parupeneus cyclostomus,46.263446,-9.366529
R2,Pinguipedidae,Parapercis sp,46.263446,-9.366529
R2,Microdesmidae,Nemateleotris magnifica,46.263446,-9.366529
R2,Acanthuridae,Naso elegans,46.263446,-9.366529
R2,Acanthuridae,Naso brachycentron,46.263446,-9.366529
R2,Balistidae,Melichthys niger,46.263446,-9.366529
R2,Labridae,Macropharyngodon bipartitus,46.263446,-9.366529
R2,Lethrinidae,Lethrinus xanthochilus,46.263446,-9.366529
R2,Labridae,Labroides dimidiatus,46.263446,-9.366529
R2,Labridae,Halichoeres hortulanus,46.263446,-9.366529
R2,Labridae,Halichoeres cosmetus,46.263446,-9.366529
R2,Serranidae,Gracila albomarginata,46.263446,-9.366529
R2,Labridae,Gomphosus caeruleus,46.263446,-9.366529
R2,Chaetodontidae,Forcipiger flavissimus,46.263446,-9.366529
R2,Acanthuridae,Ctenochaetus striatus,46.263446,-9.366529
R2,Labridae,Coris sp,46.263446,-9.366529
R2,Labridae,Coris formosa,46.263446,-9.366529
R2,Labridae,Coris cuvieri,46.263446,-9.366529
R2,Labridae,Cirrhilabrus exquisitus,46.263446,-9.366529
R2,Pomacentridae,Chromis nigrura,46.263446,-9.366529
R2,Pomacentridae,Chromis fieldi,46.263446,-9.366529
R2,Scaridae,Chlorurus sordidus,46.263446,-9.366529
R2,Chaetodontidae,Chaetodon xanthocephalus,46.263446,-9.366529
R2,Chaetodontidae,Chaetodon trifasciatus,46.263446,-9.366529
R2,Chaetodontidae,Chaetodon guttatissimus,46.263446,-9.366529
R2,Chaetodontidae,Chaetodon falcula,46.263446,-9.366529
R2,Serranidae,Cephalopholis sonnerati,46.263446,-9.366529
R2,Pomacanthidae,Centropyge multispinis,46.263446,-9.366529
R2,Carcharhinidae,Carcharhinus amblyrhynchos,46.263446,-9.366529
R2,Carangidae,Caranx melampygus,46.263446,-9.366529
R2,Labridae,Bodianus diana,46.263446,-9.366529
R2,Balistidae,Balistoides viridescens,46.263446,-9.366529
R2,Balistidae,Balistapus undulatus,46.263446,-9.366529
R2,Tetraodontidae,Arothron nigropunctatus,46.263446,-9.366529
R2,Lutjanidae,Aphareus furca,46.263446,-9.366529
R2,Serranidae,Aethaloperca rogaa,46.263446,-9.366529
R2,Acanthuridae,Acanthurus thompsoni,46.263446,-9.366529
R2,Acanthuridae,Acanthurus nigricauda,46.263446,-9.366529
R2,Acanthuridae,Acanthurus leucosternon,46.263446,-9.366529
R2,Acanthuridae, sp,46.263446,-9.366529
R20,Sphyraenidae,Sphyraena barracuda,46.220304,-9.467144
R20,Scaridae,Scarus ghobban,46.220304,-9.467144
R20,Labridae,Iniistius pavo,46.220304,-9.467144
R20,Congridae,Heteroconger hassi,46.220304,-9.467144
R20,Carangidae,Gnathanodon speciosus,46.220304,-9.467144
R20,Carcharhinidae,Carcharhinus amblyrhynchos,46.220304,-9.467144
R20,Carangidae,Caranx ignobilis,46.220304,-9.467144
R20,Carangidae,Carangoides gymnostethus,46.220304,-9.467144
R20,Balistidae,Balistoides viridescens,46.220304,-9.467144
R20,Lutjanidae,Aprion virescens,46.220304,-9.467144
R20,Blenniidae, sp,46.220304,-9.467144
R21,Zanclidae,Zanclus cornutus,46.293562,-9.49628
R21,Serranidae,Variola louti,46.293562,-9.49628
R21,Balistidae,Sufflamen chrysopterum,46.293562,-9.49628
R21,Labridae,Stethojulis albovittata,46.293562,-9.49628
R21,Scaridae,Scarus tricolor,46.293562,-9.49628
R21,Labridae,Pseudodax moluccanus,46.293562,-9.49628
R21,Pomacanthidae,Pomacanthus imperator,46.293562,-9.49628
R21,Blenniidae,Plagiotremus tapeinosoma,46.293562,-9.49628
R21,Blenniidae,Plagiotremus rhinorhynchos,46.293562,-9.49628
R21,Mullidae,Parupeneus macronemus,46.293562,-9.49628
R21,Mullidae,Parupeneus indicus,46.293562,-9.49628
R21,Mullidae,Parupeneus cyclostomus,46.293562,-9.49628
R21,Pinguipedidae,Parapercis xanthozona,46.293562,-9.49628
R21,Acanthuridae,Naso elegans,46.293562,-9.49628
R21,Acanthuridae,Naso brevirostris,46.293562,-9.49628
R21,Balistidae,Melichthys indicus,46.293562,-9.49628
